load_type,source,status,building,floor,beam_id,elementTag,area_m2,load_kN,member_category,member_id,load_id,source_value,source_unit,SI_value,SI_unit,geometry_type,annotation_anchor_sheet_xy
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-004,SOL2_1S_beam_0069,3.2073,19.9721,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-001,SOL2_1S_beam_0070,1.727,10.7542,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-011,SOL2_1S_beam_0071,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-010,SOL2_1S_beam_0072,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-018,SOL2_1S_beam_0073,5.1811,32.2627,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-022,SOL2_1S_beam_0074,4.9344,30.7264,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-028,SOL2_1S_beam_0075,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-027,SOL2_1S_beam_0076,2.4672,15.3632,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-039,SOL2_1S_beam_0077,4.1942,26.1174,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-035,SOL2_1S_beam_0078,1.9738,12.2906,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-009,SOL2_1S_beam_0079,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-008,SOL2_1S_beam_0080,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-026,SOL2_1S_beam_0081,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-025,SOL2_1S_beam_0082,2.9606,18.4358,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-016,SOL2_1S_beam_0083,7.4016,46.0896,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-020,SOL2_1S_beam_0084,5.9213,36.8717,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-037,SOL2_1S_beam_0085,7.1548,44.5532,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-033,SOL2_1S_beam_0086,3.7008,23.0448,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-014,SOL2_1S_beam_0087,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-012,SOL2_1S_beam_0088,5.9213,36.8717,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-013,SOL2_1S_beam_0089,2.2205,13.8269,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_2,S1,E2-S1-V-007,SOL2_1S_beam_0090,5.9213,36.8717,,,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0061,21.3757,133.1066,wall,E1-P1-M-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0062,2.9827,18.573,wall,E1-P1-M-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0063,5.9653,37.146,wall,E1-P1-M-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0064,8.4509,52.6235,wall,E1-P1-M-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0065,7.4566,46.4325,wall,E1-P1-M-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0066,12.9249,80.4831,wall,E1-P1-M-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0067,5.2197,32.5028,wall,E1-P1-M-013,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0068,14.9133,92.8651,wall,E1-P1-M-014,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0069,7.4566,46.4325,wall,E1-P1-M-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0070,7.4566,46.4325,wall,E1-P1-M-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0071,30.8208,191.9212,wall,E1-P1-M-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0072,7.7052,47.9803,wall,E1-P1-M-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0073,0.0,0.0,wall,E1-P1-M-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0074,12.9249,80.4831,wall,E1-P1-M-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0075,30.3237,188.8257,wall,E1-P1-M-025,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0076,33.0578,205.8509,wall,E1-P1-M-026,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0077,36.289,225.9717,wall,E1-P1-M-027,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0078,25.6012,159.4184,wall,E1-P1-M-028,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0079,21.8728,136.2021,wall,E1-P1-M-029,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0080,55.9249,348.2441,wall,E1-P1-M-030,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0081,38.2775,238.3537,wall,E1-P1-M-015,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0082,2.237,13.9298,wall,E1-P1-M-032,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0083,34.3006,213.5897,wall,E1-P1-M-016,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0084,8.948,55.7191,wall,E1-P1-M-033,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0085,2.7341,17.0253,wall,E1-P1-M-034,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0086,1.4913,9.2865,wall,E1-P1-M-036,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0087,2.237,13.9298,wall,E1-P1-M-035,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0088,11.4335,71.1966,wall,E1-P1-M-031,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0089,0.0,0.0,wall,E1-P1-M-038,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0090,17.6474,109.8904,wall,E1-P1-M-037,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0091,1.4913,9.2865,wall,E1-P1-M-019,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0092,5.7168,35.5983,wall,E1-P1-M-020,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0093,79.7861,496.8282,wall,E1-P1-M-021,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0094,18.1445,112.9859,wall,E1-P1-M-022,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0095,13.1734,82.0308,wall,E1-P1-M-018,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0096,7.4566,46.4325,wall,E1-P1-M-017,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0097,0.7457,4.6433,wall,E1-P1-M-024,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_wall_0098,19.1387,119.1769,wall,E1-P1-M-023,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0001,142.422,886.8616,column,E1-P1-C-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0002,32.0636,199.6599,column,E1-P1-C-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0003,49.4624,308.0025,column,E1-P1-C-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0004,7.4566,46.4325,column,E1-P1-C-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0005,67.6069,420.9884,column,E1-P1-C-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0006,40.2659,250.7357,column,E1-P1-C-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0007,77.7977,484.4462,column,E1-P1-C-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0008,47.2254,294.0728,column,E1-P1-C-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0009,43.0,267.761,column,E1-P1-C-015,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0010,0.4971,3.0955,column,E1-P1-C-023,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0011,7.4566,46.4325,column,E1-P1-C-021,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0012,0.2486,1.5478,column,E1-P1-C-022,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0013,37.2832,232.1627,column,E1-P1-C-013,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0014,75.8092,472.0642,column,E1-P1-C-014,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0015,158.0809,984.3699,column,E1-P1-C-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0016,4.474,27.8595,column,E1-P1-C-024,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0017,19.6358,122.2724,column,E1-P1-C-026,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0018,19.1387,119.1769,column,E1-P1-C-025,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0019,29.3295,182.6347,column,E1-P1-C-018,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0020,24.1098,150.1319,column,E1-P1-C-019,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0021,12.1792,75.8398,column,E1-P1-C-020,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0022,37.5318,233.7105,column,E1-P1-C-016,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0023,54.6821,340.5053,column,E1-P1-C-017,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0024,88.4855,550.9995,column,E1-P1-C-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0025,106.8786,665.5331,column,E1-P1-C-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P1,,SOL_1_column_0026,32.5607,202.7554,column,E1-P1-C-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0099,14.7829,92.0533,wall,E1-P2-M-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0100,2.9566,18.4107,wall,E1-P2-M-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0101,15.0293,93.5876,wall,E1-P2-M-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0102,8.377,52.1636,wall,E1-P2-M-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0103,7.3915,46.0267,wall,E1-P2-M-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0104,21.928,136.5458,wall,E1-P2-M-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0105,5.174,32.2187,wall,E1-P2-M-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0106,16.754,104.3271,wall,E1-P2-M-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0107,7.3915,46.0267,wall,E1-P2-M-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0108,7.3915,46.0267,wall,E1-P2-M-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0109,20.2033,125.8062,wall,E1-P2-M-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_wall_0110,7.6378,47.5609,wall,E1-P2-M-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0001,28.5803,177.9698,column,E1-P2-C-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0002,31.5369,196.3804,column,E1-P2-C-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0003,48.5373,302.2418,column,E1-P2-C-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0004,12.3191,76.7111,column,E1-P2-C-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0005,5.6668,35.2871,column,E1-P2-C-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0006,21.6816,135.0116,column,E1-P2-C-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0007,77.1176,480.2116,column,E1-P2-C-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0008,46.8126,291.5022,column,E1-P2-C-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0009,78.8423,490.9511,column,E1-P2-C-015,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0010,59.1317,368.2133,column,E1-P2-C-018,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0011,59.1317,368.2133,column,E1-P2-C-017,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0012,33.2616,207.12,column,E1-P2-C-016,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0013,44.3488,276.16,column,E1-P2-C-013,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0014,78.8423,490.9511,column,E1-P2-C-014,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0015,44.3488,276.16,column,E1-P2-C-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0016,11.0872,69.04,column,E1-P2-C-019,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0017,19.7106,122.7378,column,E1-P2-C-021,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0018,13.3046,82.848,column,E1-P2-C-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0019,17.2468,107.3956,column,E1-P2-C-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0020,19.7106,122.7378,column,E1-P2-C-020,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P2,,SOL_2_column_0021,33.0152,205.5858,column,E1-P2-C-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0111,8.3,51.684,wall,E1-P3-M-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0112,2.2636,14.0956,wall,E1-P3-M-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0113,14.8394,92.4047,wall,E1-P3-M-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0114,8.0485,50.1178,wall,E1-P3-M-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0115,7.5454,46.9854,wall,E1-P3-M-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0116,21.6302,134.6915,wall,E1-P3-M-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0117,6.0363,37.5883,wall,E1-P3-M-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0118,15.3424,95.537,wall,E1-P3-M-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0119,6.7909,42.2869,wall,E1-P3-M-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0120,6.7909,42.2869,wall,E1-P3-M-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0121,20.6242,128.4268,wall,E1-P3-M-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_wall_0122,7.7969,48.5516,wall,E1-P3-M-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0001,28.9242,180.1108,column,E1-P3-C-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0002,21.8818,136.2577,column,E1-P3-C-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0003,50.8059,316.3685,column,E1-P3-C-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0004,11.3182,70.4781,column,E1-P3-C-002,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0005,5.7848,36.0222,column,E1-P3-C-001,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0006,4.7788,29.7574,column,E1-P3-C-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0007,80.4846,501.1778,column,E1-P3-C-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0008,35.212,219.2653,column,E1-P3-C-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0009,35.212,219.2653,column,E1-P3-C-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0010,26.409,164.449,column,E1-P3-C-015,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0011,60.3635,375.8833,column,E1-P3-C-014,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0012,33.9545,211.4344,column,E1-P3-C-013,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0013,45.2726,281.9125,column,E1-P3-C-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0014,80.4846,501.1778,column,E1-P3-C-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0015,45.2726,281.9125,column,E1-P3-C-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0016,11.3182,70.4781,column,E1-P3-C-016,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0017,8.803,54.8163,column,E1-P3-C-018,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P3,,SOL_3_column_0018,20.1212,125.2944,column,E1-P3-C-017,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0123,16.3966,102.1015,wall,E1-P4-M-008,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0124,2.7328,17.0169,wall,E1-P4-M-007,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0125,15.1544,94.3665,wall,E1-P4-M-003,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0126,8.4467,52.5977,wall,E1-P4-M-004,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0127,7.453,46.4098,wall,E1-P4-M-005,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0128,21.3652,133.0413,wall,E1-P4-M-010,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0129,5.4655,34.0338,wall,E1-P4-M-011,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0130,16.1481,100.5545,wall,E1-P4-M-012,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0131,7.2046,44.8628,wall,E1-P4-M-006,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0132,7.453,46.4098,wall,E1-P4-M-009,,,,,,,
POINT,TRIBUTARY_POINT_AREA,APLICADO_P1L3,EDIFICIO_1,P4,,SOL_4_wall_0133,20.1231,125.3064,wall,E1-P4-M-002,,,,,,,
